meeting_contact_suggestions	meeting_id
meeting_contact_suggestions	owner_id
meeting_contact_suggestions	existing_contact_id
meeting_contact_suggestions	full_name
meeting_contact_suggestions	job_title
meeting_contact_suggestions	company
meeting_contact_suggestions	phone
meeting_contact_suggestions	email
meeting_contact_suggestions	source_entity_ids
meeting_contact_suggestions	confidence
meeting_contact_suggestions	status
meeting_contact_suggestions	created_at
meeting_contact_suggestions	updated_at
meeting_entities	id
meeting_entities	meeting_id
meeting_entities	owner_id
meeting_entities	entity_type
meeting_entities	value
meeting_entities	normalized_value
meeting_entities	confidence
meeting_entities	status
meeting_entities	created_at
meeting_entities	updated_at
meeting_recordings	id
meeting_recordings	meeting_id
meeting_recordings	owner_id
meeting_recordings	storage_key
meeting_recordings	storage_url
meeting_recordings	mime_type
meeting_recordings	size_bytes
meeting_recordings	duration_seconds
meeting_recordings	expires_at
meeting_recordings	created_at
meeting_transcripts	id
meeting_transcripts	meeting_id
meeting_transcripts	owner_id
meeting_transcripts	transcript
meeting_transcripts	segments
meeting_transcripts	language
meeting_transcripts	duration_seconds
meeting_transcripts	created_at
meeting_transcripts	updated_at
meeting_transcript_translations	id
meeting_transcript_translations	meeting_id
meeting_transcript_translations	owner_id
meeting_transcript_translations	language
meeting_transcript_translations	translated_text
meeting_transcript_translations	created_at
meeting_transcript_translations	updated_at
memory_documents	id
memory_documents	owner_id
memory_documents	source_type
memory_documents	source_id
memory_documents	title
memory_documents	content
memory_documents	metadata
memory_documents	embedding
memory_documents	content_hash
memory_documents	indexed_at
memory_documents	created_at
memory_documents	updated_at
messages	id
messages	connectionId
messages	senderId
messages	encryptedContent
messages	contentHash
messages	isRead
messages	readAt
messages	deletedBySender
messages	deletedByRecipient
messages	createdAt
national_leaders	id
national_leaders	userId
national_leaders	nominatedBy
national_leaders	region
national_leaders	specialty
national_leaders	isActive
national_leaders	revokedAt
national_leaders	revokedBy
national_leaders	revokeReason
national_leaders	createdAt
opportunities	id
opportunities	publishedBy
opportunities	title
opportunities	description
